"","Pools","Year","Max_RSYL_Date","Max_RSYL","Max_AMAC_Date","Max_AMAC","Max_Depth","Max_Length","Max_Width","Park","LatDD","LongDD","Freq","Mean.Lat","PDSI"
"2607","CVNWR115-3C",2008,"3/28/2008",1,"4/8/2008",4,40,14.5,4.5,"CVN",39.08994444,-79.38275,14,39.102593612926,1.54
"2608","CVNWR115-3C",2009,"3/31/2009",0,"3/31/2009",0,24,17.1,4.8,"CVN",39.08994444,-79.38275,14,39.102593612926,-1.44
"2609","CVNWR115-3C",2010,"4/4/2010",2,"4/4/2010",0,1.9,6.5,2.9,"CVN",39.08994444,-79.38275,14,39.102593612926,-0.67
"2610","CVNWR115-3C",2011,"3/31/2011",0,"4/25/2011",5,28,16.8,4.8,"CVN",39.08994444,-79.38275,14,39.102593612926,0.93
"2611","CVNWR115-3C",2012,"3/21/2012",5,"4/2/2012",3,14,14.8,3.5,"CVN",39.08994444,-79.38275,14,39.102593612926,-0.78
"2612","CVNWR115-3C",2013,"4/11/2013",5,"4/24/2013",13,24,14.9,4.2,"CVN",39.08994444,-79.38275,14,39.102593612926,-0.54
"2613","CVNWR115-3C",2014,"4/9/2014",15,"4/9/2014",10,24,15.4,4.6,"CVN",39.08994444,-79.38275,14,39.102593612926,-0.3
"2614","CVNWR115-3C",2015,"4/6/2015",11,"4/6/2015",1,30,16.5,4.85,"CVN",39.08994444,-79.38275,14,39.102593612926,0.83
"2615","CVNWR115-3C",2016,"3/23/2016",23,"3/30/2016",10,14,14.2,3.8,"CVN",39.08994444,-79.38275,14,39.102593612926,-1.63
"2616","CVNWR115-3C",2017,"3/29/2017",13,"4/13/2017",10,25.8,15.75,4.42,"CVN",39.08994444,-79.38275,14,39.102593612926,0.16
"2617","CVNWR115-3C",2018,"4/12/2018",2,"4/12/2018",3,31,16.7,4.8,"CVN",39.08994444,-79.38275,14,39.102593612926,1.69
"2618","CVNWR115-4A",2005,"3/31/2005",8,"3/31/2005",0,38,22,7,"CVN",39.08997222,-79.38269444,13,39.102593612926,0.31
"2619","CVNWR115-4A",2006,"3/29/2006",0,"4/12/2006",2,9,8,3.2,"CVN",39.08997222,-79.38269444,13,39.102593612926,-2.16
"2620","CVNWR115-4A",2007,"4/4/2007",0,"4/4/2007",1,54,14.2,5.4,"CVN",39.08997222,-79.38269444,13,39.102593612926,-0.88
"2621","CVNWR115-4A",2008,"3/28/2008",0,"3/28/2008",0,11,3.4,9.2,"CVN",39.08997222,-79.38269444,13,39.102593612926,1.54
"2622","CVNWR115-4A",2009,"3/31/2009",0,"3/31/2009",0,25,12.1,4.6,"CVN",39.08997222,-79.38269444,13,39.102593612926,-1.44
"2623","CVNWR115-4A",2010,"6/12/2010",0,"6/12/2010",0,0.4,6.5,2,"CVN",39.08997222,-79.38269444,13,39.102593612926,-0.67
"2624","CVNWR115-4A",2011,"3/31/2011",0,"4/25/2011",2,25,12.3,4.9,"CVN",39.08997222,-79.38269444,13,39.102593612926,0.93
"2625","CVNWR115-4A",2013,"4/11/2013",0,"4/11/2013",0,12,9.5,3.3,"CVN",39.08997222,-79.38269444,13,39.102593612926,-0.54
"2626","CVNWR115-4A",2014,"4/9/2014",1,"4/9/2014",0,3.1,9,3.5,"CVN",39.08997222,-79.38269444,13,39.102593612926,-0.3
"2627","CVNWR115-4A",2015,"4/6/2015",0,"4/6/2015",0,15,10.64,3.73,"CVN",39.08997222,-79.38269444,13,39.102593612926,0.83
"2628","CVNWR115-4A",2016,"3/23/2016",0,"3/23/2016",0,2.9,8.2,2.7,"CVN",39.08997222,-79.38269444,13,39.102593612926,-1.63
"2629","CVNWR115-4A",2017,"3/29/2017",0,"3/29/2017",0,5.7,7.94,1.93,"CVN",39.08997222,-79.38269444,13,39.102593612926,0.16
"2630","CVNWR115-4A",2018,"4/27/2018",0,"4/27/2018",0,5.5,9.5,3.3,"CVN",39.08997222,-79.38269444,13,39.102593612926,1.69
"2631","CVNWR115-7A",2005,"3/31/2005",0,"3/31/2005",0,5,15,3,"CVN",39.08919444,-79.38377778,13,39.102593612926,0.31
"2632","CVNWR115-7A",2006,"3/31/2006",0,"3/31/2006",0,14,6.63,3.2,"CVN",39.08919444,-79.38377778,13,39.102593612926,-2.16
"2633","CVNWR115-7A",2007,"4/4/2007",0,"4/4/2007",0,16,6.4,3.4,"CVN",39.08919444,-79.38377778,13,39.102593612926,-0.88
"2634","CVNWR115-7A",2008,"3/28/2008",0,"3/28/2008",0,10,6.3,3.2,"CVN",39.08919444,-79.38377778,13,39.102593612926,1.54
"2635","CVNWR115-7A",2009,"3/31/2009",0,"3/31/2009",0,6,6.2,2.1,"CVN",39.08919444,-79.38377778,13,39.102593612926,-1.44
"2636","CVNWR115-7A",2010,"4/8/2010",0,"4/8/2010",0,14,2.8,1.2,"CVN",39.08919444,-79.38377778,13,39.102593612926,-0.67
"2637","CVNWR115-7A",2011,"3/31/2011",0,"3/31/2011",0,15,3,1.1,"CVN",39.08919444,-79.38377778,13,39.102593612926,0.93
"2638","CVNWR115-7A",2013,"4/11/2013",0,"4/11/2013",0,10,3,1.6,"CVN",39.08919444,-79.38377778,13,39.102593612926,-0.54
"2639","CVNWR115-7A",2014,"4/9/2014",0,"4/9/2014",0,9,13.8,4.2,"CVN",39.08919444,-79.38377778,13,39.102593612926,-0.3
"2640","CVNWR115-7A",2015,"4/6/2015",0,"4/6/2015",0,11,8.8,7.85,"CVN",39.08919444,-79.38377778,13,39.102593612926,0.83
"2641","CVNWR115-7A",2016,"3/23/2016",0,"3/23/2016",0,10.6,13.7,10.2,"CVN",39.08919444,-79.38377778,13,39.102593612926,-1.63
"2642","CVNWR115-7A",2017,"3/29/2017",0,"3/29/2017",0,9.5,5.58,2.59,"CVN",39.08919444,-79.38377778,13,39.102593612926,0.16
"2643","CVNWR115-7A",2018,"4/12/2018",0,"4/12/2018",0,9,10,5.6,"CVN",39.08919444,-79.38377778,13,39.102593612926,1.69
"2644","CVNWR115-8/9A",2005,"3/31/2005",9,"3/31/2005",0,9,27,8,"CVN",39.08952778,-79.38263889,13,39.102593612926,0.31
"2645","CVNWR115-8/9A",2006,"4/12/2006",19,"3/31/2006",0,8,21.3,6.9,"CVN",39.08952778,-79.38263889,13,39.102593612926,-2.16
"2646","CVNWR115-8/9A",2007,"4/4/2007",27,"4/4/2007",0,11,25.9,6.8,"CVN",39.08952778,-79.38263889,13,39.102593612926,-0.88
"2647","CVNWR115-8/9A",2008,"3/28/2008",8,"3/28/2008",0,9.5,17.6,8.7,"CVN",39.08952778,-79.38263889,13,39.102593612926,1.54
"2648","CVNWR115-8/9A",2009,"3/31/2009",0,"3/31/2009",0,8,11.9,6.9,"CVN",39.08952778,-79.38263889,13,39.102593612926,-1.44
"2649","CVNWR115-8/9A",2011,"3/31/2011",1,"3/31/2011",0,10,17.7,6.4,"CVN",39.08952778,-79.38263889,13,39.102593612926,0.93
"2650","CVNWR115-8/9A",2012,"3/21/2012",0,"3/21/2012",0,6,9.8,2.7,"CVN",39.08952778,-79.38263889,13,39.102593612926,-0.78
"2651","CVNWR115-8/9A",2013,"4/11/2013",0,"4/11/2013",0,9,7.1,6.1,"CVN",39.08952778,-79.38263889,13,39.102593612926,-0.54
"2652","CVNWR115-8/9A",2014,"4/9/2014",0,"4/9/2014",0,4.7,28.5,6.6,"CVN",39.08952778,-79.38263889,13,39.102593612926,-0.3
"2653","CVNWR115-8/9A",2015,"4/6/2015",0,"4/6/2015",0,8.5,23.75,8.43,"CVN",39.08952778,-79.38263889,13,39.102593612926,0.83
"2654","CVNWR115-8/9A",2016,"3/22/2016",0,"3/22/2016",0,11.4,24.4,8.9,"CVN",39.08952778,-79.38263889,13,39.102593612926,-1.63
"2655","CVNWR115-8/9A",2017,"3/29/2017",0,"3/29/2017",0,11.8,5.74,2.92,"CVN",39.08952778,-79.38263889,13,39.102593612926,0.16
"2656","CVNWR115-8/9A",2018,"4/12/2018",0,"4/12/2018",0,10,10.3,2.7,"CVN",39.08952778,-79.38263889,13,39.102593612926,1.69
"2657","CVNWR115-9B",2005,"3/31/2005",0,"3/31/2005",0,3,15,7,"CVN",39.0895,-79.38236111,11,39.102593612926,0.31
"2658","CVNWR115-9B",2008,"3/28/2008",0,"3/28/2008",0,7,11.2,4.7,"CVN",39.0895,-79.38236111,11,39.102593612926,1.54
"2659","CVNWR115-9B",2009,"3/31/2009",0,"3/31/2009",0,10,11.5,6.8,"CVN",39.0895,-79.38236111,11,39.102593612926,-1.44
"2660","CVNWR115-9B",2011,"3/31/2011",0,"3/31/2011",0,3,9.6,4.7,"CVN",39.0895,-79.38236111,11,39.102593612926,0.93
"2661","CVNWR115-9B",2012,"3/21/2012",0,"3/21/2012",0,7,10.6,3.4,"CVN",39.0895,-79.38236111,11,39.102593612926,-0.78
"2662","CVNWR115-9B",2013,"4/11/2013",0,"4/11/2013",0,5,2.4,2.1,"CVN",39.0895,-79.38236111,11,39.102593612926,-0.54
"2663","CVNWR115-9B",2014,"4/9/2014",0,"4/9/2014",0,5.1,11.7,4.5,"CVN",39.0895,-79.38236111,11,39.102593612926,-0.3
"2664","CVNWR115-9B",2015,"4/6/2015",0,"4/6/2015",0,9,12.59,4.92,"CVN",39.0895,-79.38236111,11,39.102593612926,0.83
"2665","CVNWR115-9B",2016,"3/22/2016",0,"3/22/2016",0,8.9,12.6,4.8,"CVN",39.0895,-79.38236111,11,39.102593612926,-1.63
"2666","CVNWR115-9B",2017,"3/29/2017",0,"3/29/2017",0,9.4,10.79,5.03,"CVN",39.0895,-79.38236111,11,39.102593612926,0.16
"2667","CVNWR115-9B",2018,"4/27/2018",0,"4/27/2018",0,13,12.9,5.6,"CVN",39.0895,-79.38236111,11,39.102593612926,1.69
"2668","CVNWR119 I-27",2004,"4/20/2004",4,"4/20/2004",0,12,11,1.5,"CVN",39.14672222,-79.37947222,14,39.102593612926,3.49
"2669","CVNWR119 I-27",2006,"4/3/2006",0,"4/3/2006",0,20,21.5,5.2,"CVN",39.14672222,-79.37947222,14,39.102593612926,-2.16
"2670","CVNWR119 I-27",2007,"3/30/2007",0,"3/30/2007",0,15,18,6.6,"CVN",39.14672222,-79.37947222,14,39.102593612926,-0.88
"2671","CVNWR119 I-27",2008,"3/31/2008",0,"3/31/2008",0,11,19.2,2.45,"CVN",39.14672222,-79.37947222,14,39.102593612926,1.54
"2672","CVNWR119 I-27",2009,"3/24/2009",0,"3/24/2009",0,13,19.4,2.6,"CVN",39.14672222,-79.37947222,14,39.102593612926,-1.44
"2673","CVNWR119 I-27",2010,"4/9/2010",0,"4/9/2010",0,14,18,5.4,"CVN",39.14672222,-79.37947222,14,39.102593612926,-0.67
"2674","CVNWR119 I-27",2011,"3/29/2011",0,"4/7/2011",2,37,10.1,2.5,"CVN",39.14672222,-79.37947222,14,39.102593612926,0.93
"2675","CVNWR119 I-27",2012,"3/20/2012",0,"3/20/2012",0,9,18.9,4.3,"CVN",39.14672222,-79.37947222,14,39.102593612926,-0.78
"2676","CVNWR119 I-27",2013,"4/16/2013",0,"4/16/2013",0,17,19.5,4.7,"CVN",39.14672222,-79.37947222,14,39.102593612926,-0.54
"2677","CVNWR119 I-27",2014,"4/1/2014",0,"4/1/2014",0,15.5,22.4,8.9,"CVN",39.14672222,-79.37947222,14,39.102593612926,-0.3
"2678","CVNWR119 I-27",2015,"3/31/2015",0,"3/31/2015",0,14,21.54,8.12,"CVN",39.14672222,-79.37947222,14,39.102593612926,0.83
"2679","CVNWR119 I-27",2016,"3/17/2016",0,"3/17/2016",0,11.5,21.1,4.4,"CVN",39.14672222,-79.37947222,14,39.102593612926,-1.63
"2680","CVNWR119 I-27",2017,"3/23/2017",0,"3/23/2017",0,20.5,27.48,6.13,"CVN",39.14672222,-79.37947222,14,39.102593612926,0.16
"2681","CVNWR119 I-27",2018,"4/6/2018",0,"4/6/2018",0,16,34.9,15.8,"CVN",39.14672222,-79.37947222,14,39.102593612926,1.69
"2682","CVNWR119 I-28",2004,"4/20/2004",3,"4/20/2004",4,25,26,9.5,"CVN",39.14641667,-79.37513889,14,39.102593612926,3.49
"2683","CVNWR119 I-28",2006,"4/13/2006",10,"4/13/2006",11,26,10.4,8.3,"CVN",39.14641667,-79.37513889,14,39.102593612926,-2.16
"2684","CVNWR119 I-28",2007,"3/30/2007",14,"4/12/2007",12,33,18,8.5,"CVN",39.14641667,-79.37513889,14,39.102593612926,-0.88
"2685","CVNWR119 I-28",2008,"3/31/2008",20,"4/7/2008",2,28,17,8.6,"CVN",39.14641667,-79.37513889,14,39.102593612926,1.54
"2686","CVNWR119 I-28",2009,"4/1/2009",15,"3/24/2009",1,11.5,17.3,8.7,"CVN",39.14641667,-79.37513889,14,39.102593612926,-1.44
"2687","CVNWR119 I-28",2010,"4/9/2010",14,"4/9/2010",7,34,17.4,8.6,"CVN",39.14641667,-79.37513889,14,39.102593612926,-0.67
"2688","CVNWR119 I-28",2011,"3/29/2011",41,"4/7/2011",4,35,17.1,8.8,"CVN",39.14641667,-79.37513889,14,39.102593612926,0.93
"2689","CVNWR119 I-28",2012,"3/20/2012",27,"3/29/2012",21,20,9.8,9.8,"CVN",39.14641667,-79.37513889,14,39.102593612926,-0.78
"2690","CVNWR119 I-28",2013,"4/16/2013",12,"4/25/2013",23,29,17.5,8.5,"CVN",39.14641667,-79.37513889,14,39.102593612926,-0.54
"2691","CVNWR119 I-28",2014,"4/14/2014",10,"4/14/2014",3,36,24.9,8.5,"CVN",39.14641667,-79.37513889,14,39.102593612926,-0.3
"2692","CVNWR119 I-28",2015,"4/11/2015",23,"4/11/2015",13,29,18,8,"CVN",39.14641667,-79.37513889,14,39.102593612926,0.83
"2693","CVNWR119 I-28",2016,"3/28/2016",18,"3/28/2016",5,27.6,25.2,8.5,"CVN",39.14641667,-79.37513889,14,39.102593612926,-1.63
"2694","CVNWR119 I-28",2017,"4/9/2017",21,"4/9/2017",11,30.4,18.91,8.73,"CVN",39.14641667,-79.37513889,14,39.102593612926,0.16
"2695","CVNWR119 I-28",2018,"4/6/2018",12,"4/23/2018",10,42,38.6,15.3,"CVN",39.14641667,-79.37513889,14,39.102593612926,1.69
"2696","CVNWR119 I-30",2004,"4/20/2004",0,"4/20/2004",7,55,10,9,"CVN",39.14186111,-79.37652778,13,39.102593612926,3.49
"2697","CVNWR119 I-30",2006,"4/3/2006",3,"4/13/2006",5,23,6.2,6.2,"CVN",39.14186111,-79.37652778,13,39.102593612926,-2.16
"2698","CVNWR119 I-30",2007,"3/30/2007",3,"3/30/2007",1,45,10.2,4.7,"CVN",39.14186111,-79.37652778,13,39.102593612926,-0.88
"2699","CVNWR119 I-30",2008,"4/7/2008",2,"4/14/2008",1,25,7.8,2.9,"CVN",39.14186111,-79.37652778,13,39.102593612926,1.54
"2700","CVNWR119 I-30",2009,"3/24/2009",1,"3/24/2009",0,10,6.4,2.3,"CVN",39.14186111,-79.37652778,13,39.102593612926,-1.44
"2701","CVNWR119 I-30",2010,"3/30/2010",0,"3/30/2010",0,39,8.9,2.5,"CVN",39.14186111,-79.37652778,13,39.102593612926,-0.67
"2702","CVNWR119 I-30",2012,"3/20/2012",1,"3/29/2012",4,29,7.9,2.5,"CVN",39.14186111,-79.37652778,13,39.102593612926,-0.78
"2703","CVNWR119 I-30",2013,"4/16/2013",0,"4/16/2013",0,15.5,5.5,2.3,"CVN",39.14186111,-79.37652778,13,39.102593612926,-0.54
"2704","CVNWR119 I-30",2014,"4/14/2014",9,"4/28/2014",1,45,9.1,6.4,"CVN",39.14186111,-79.37652778,13,39.102593612926,-0.3
"2705","CVNWR119 I-30",2015,"3/31/2015",0,"4/11/2015",1,36,9.55,10,"CVN",39.14186111,-79.37652778,13,39.102593612926,0.83
"2706","CVNWR119 I-30",2016,"3/17/2016",0,"3/17/2016",0,15.5,45,2.2,"CVN",39.14186111,-79.37652778,13,39.102593612926,-1.63
"2707","CVNWR119 I-30",2017,"3/23/2017",0,"3/23/2017",0,39.4,9.81,4.42,"CVN",39.14186111,-79.37652778,13,39.102593612926,0.16
"2708","CVNWR119 I-30",2018,"4/6/2018",0,"4/6/2018",0,28,7.5,2.4,"CVN",39.14186111,-79.37652778,13,39.102593612926,1.69
"2709","CVNWR121 I-11",2004,"3/31/2004",0,"4/20/2004",6,38,20,3,"CVN",39.14155556,-79.37688889,14,39.102593612926,3.49
"2710","CVNWR121 I-11",2006,"4/3/2006",5,"4/13/2006",8,28,21,2.7,"CVN",39.14155556,-79.37688889,14,39.102593612926,-2.16
"2711","CVNWR121 I-11",2007,"4/12/2007",21,"4/12/2007",10,32,11.2,2.8,"CVN",39.14155556,-79.37688889,14,39.102593612926,-0.88
"2712","CVNWR121 I-11",2008,"4/7/2008",0,"6/20/2008",7,25,11.2,2.7,"CVN",39.14155556,-79.37688889,14,39.102593612926,1.54
"2713","CVNWR121 I-11",2009,"4/1/2009",2,"4/1/2009",2,24,11.2,3.1,"CVN",39.14155556,-79.37688889,14,39.102593612926,-1.44
"2714","CVNWR121 I-11",2010,"3/30/2010",10,"4/9/2010",5,28.5,10.3,2.6,"CVN",39.14155556,-79.37688889,14,39.102593612926,-0.67
"2715","CVNWR121 I-11",2011,"3/29/2011",48,"4/17/2011",5,35,12,4.5,"CVN",39.14155556,-79.37688889,14,39.102593612926,0.93
"2716","CVNWR121 I-11",2012,"3/20/2012",3,"3/29/2012",9,27,17.4,2.9,"CVN",39.14155556,-79.37688889,14,39.102593612926,-0.78
"2717","CVNWR121 I-11",2013,"4/16/2013",26,"4/16/2013",13,28.5,9.25,2.8,"CVN",39.14155556,-79.37688889,14,39.102593612926,-0.54
"2718","CVNWR121 I-11",2014,"4/14/2014",18,"4/14/2014",4,28.5,20.5,3,"CVN",39.14155556,-79.37688889,14,39.102593612926,-0.3
"2719","CVNWR121 I-11",2015,"3/31/2015",18,"4/11/2015",14,29.5,9.1,2.65,"CVN",39.14155556,-79.37688889,14,39.102593612926,0.83
"2720","CVNWR121 I-11",2016,"3/28/2016",43,"3/28/2016",3,28.9,10,2.7,"CVN",39.14155556,-79.37688889,14,39.102593612926,-1.63
"2721","CVNWR121 I-11",2017,"3/23/2017",38,"4/9/2017",9,31.8,18.1,2.76,"CVN",39.14155556,-79.37688889,14,39.102593612926,0.16
"2722","CVNWR121 I-11",2018,"4/6/2018",2,"4/23/2018",10,34,20.3,17.1,"CVN",39.14155556,-79.37688889,14,39.102593612926,1.69
"2723","CVNWR121 I-12",2004,"3/31/2004",1,"4/20/2004",1,35,50,10,"CVN",39.14144444,-79.37691667,12,39.102593612926,3.49
"2724","CVNWR121 I-12",2006,"4/3/2006",3,"4/13/2006",13,40,10.6,2.7,"CVN",39.14144444,-79.37691667,12,39.102593612926,-2.16
"2725","CVNWR121 I-12",2007,"3/30/2007",3,"4/11/2007",14,40,11,8.2,"CVN",39.14144444,-79.37691667,12,39.102593612926,-0.88
"2726","CVNWR121 I-12",2008,"3/31/2008",1,"4/7/2008",3,33,11,2.6,"CVN",39.14144444,-79.37691667,12,39.102593612926,1.54
"2727","CVNWR121 I-12",2009,"3/24/2009",0,"4/14/2009",9,15,10.9,2.9,"CVN",39.14144444,-79.37691667,12,39.102593612926,-1.44
"2728","CVNWR121 I-12",2010,"3/30/2010",10,"4/9/2010",12,24,10.2,2.8,"CVN",39.14144444,-79.37691667,12,39.102593612926,-0.67
"2729","CVNWR121 I-12",2012,"3/20/2012",2,"3/29/2012",6,20,6.8,2.4,"CVN",39.14144444,-79.37691667,12,39.102593612926,-0.78
"2730","CVNWR121 I-12",2013,"4/16/2013",0,"4/25/2013",5,20,9.5,2.5,"CVN",39.14144444,-79.37691667,12,39.102593612926,-0.54
"2731","CVNWR121 I-12",2014,"4/14/2014",5,"4/1/2014",0,22.5,13.8,10.3,"CVN",39.14144444,-79.37691667,12,39.102593612926,-0.3
"2732","CVNWR121 I-12",2015,"3/31/2015",1,"4/11/2015",2,21,14.3,9.47,"CVN",39.14144444,-79.37691667,12,39.102593612926,0.83
"2733","CVNWR121 I-12",2016,"3/17/2016",0,"3/17/2016",0,14.6,4.7,2.3,"CVN",39.14144444,-79.37691667,12,39.102593612926,-1.63
"2734","CVNWR121 I-12",2017,"4/9/2017",2,"4/9/2017",2,23.5,13.7,10.6,"CVN",39.14144444,-79.37691667,12,39.102593612926,0.16
"2735","CVNWR131 I-2",2004,"3/29/2004",14,"3/29/2004",0,16,8,2.5,"CVN",39.09391667,-79.37152778,14,39.102593612926,3.49
"2736","CVNWR131 I-2",2006,"4/12/2006",18,"4/12/2006",1,14,7.15,3,"CVN",39.09391667,-79.37152778,14,39.102593612926,-2.16
"2737","CVNWR131 I-2",2007,"4/3/2007",34,"4/3/2007",1,14,9.5,2.9,"CVN",39.09391667,-79.37152778,14,39.102593612926,-0.88
"2738","CVNWR131 I-2",2008,"4/3/2008",28,"3/26/2008",0,20,18.6,2.8,"CVN",39.09391667,-79.37152778,14,39.102593612926,1.54
"2739","CVNWR131 I-2",2009,"3/27/2009",11,"3/27/2009",0,9.5,18.1,2.9,"CVN",39.09391667,-79.37152778,14,39.102593612926,-1.44
"2740","CVNWR131 I-2",2010,"4/6/2010",9,"4/6/2010",0,10,7.4,2.2,"CVN",39.09391667,-79.37152778,14,39.102593612926,-0.67
"2741","CVNWR131 I-2",2011,"3/22/2011",15,"3/22/2011",0,22,19,3,"CVN",39.09391667,-79.37152778,14,39.102593612926,0.93
"2742","CVNWR131 I-2",2012,"3/16/2012",55,"3/16/2012",0,12,8.3,2.1,"CVN",39.09391667,-79.37152778,14,39.102593612926,-0.78
"2743","CVNWR131 I-2",2013,"4/29/2013",1,"4/16/2013",4,19,10.5,2.5,"CVN",39.09391667,-79.37152778,14,39.102593612926,-0.54
"2744","CVNWR131 I-2",2014,"4/10/2014",29,"4/10/2014",0,7,8,2.7,"CVN",39.09391667,-79.37152778,14,39.102593612926,-0.3
"2745","CVNWR131 I-2",2015,"4/11/2015",4,"4/11/2015",0,19,9,3,"CVN",39.09391667,-79.37152778,14,39.102593612926,0.83
"2746","CVNWR131 I-2",2016,"3/17/2016",17,"4/15/2016",1,12,16,3.4,"CVN",39.09391667,-79.37152778,14,39.102593612926,-1.63
"2747","CVNWR131 I-2",2017,"3/25/2017",0,"4/23/2017",3,20.6,9.87,3.07,"CVN",39.09391667,-79.37152778,14,39.102593612926,0.16
"2748","CVNWR131 I-2",2018,"4/12/2018",4,"4/12/2018",0,17,11.6,3.2,"CVN",39.09391667,-79.37152778,14,39.102593612926,1.69
"2749","CVNWR131 I-3",2006,"4/12/2006",2,"3/29/2006",0,11,4.9,1.9,"CVN",39.09480556,-79.37011111,13,39.102593612926,-2.16
"2750","CVNWR131 I-3",2007,"4/3/2007",0,"4/3/2007",0,15,5.1,2,"CVN",39.09480556,-79.37011111,13,39.102593612926,-0.88
"2751","CVNWR131 I-3",2008,"3/26/2008",0,"3/26/2008",0,11,4.7,1.7,"CVN",39.09480556,-79.37011111,13,39.102593612926,1.54
"2752","CVNWR131 I-3",2009,"3/27/2009",0,"3/27/2009",0,5,5,1.6,"CVN",39.09480556,-79.37011111,13,39.102593612926,-1.44
"2753","CVNWR131 I-3",2010,"4/6/2010",0,"4/6/2010",0,14,4.9,1.6,"CVN",39.09480556,-79.37011111,13,39.102593612926,-0.67
"2754","CVNWR131 I-3",2011,"3/22/2011",0,"3/22/2011",0,17,5,2.5,"CVN",39.09480556,-79.37011111,13,39.102593612926,0.93
"2755","CVNWR131 I-3",2012,"3/16/2012",0,"3/16/2012",0,11,4.6,1.6,"CVN",39.09480556,-79.37011111,13,39.102593612926,-0.78
"2756","CVNWR131 I-3",2013,"4/16/2013",0,"4/29/2013",2,13,4.9,1.6,"CVN",39.09480556,-79.37011111,13,39.102593612926,-0.54
"2757","CVNWR131 I-3",2014,"4/10/2014",0,"4/10/2014",0,11,6.3,2.6,"CVN",39.09480556,-79.37011111,13,39.102593612926,-0.3
"2758","CVNWR131 I-3",2015,"4/11/2015",0,"4/11/2015",0,9,4.2,1.2,"CVN",39.09480556,-79.37011111,13,39.102593612926,0.83
"2759","CVNWR131 I-3",2016,"3/17/2016",0,"3/17/2016",0,9,3.2,1.7,"CVN",39.09480556,-79.37011111,13,39.102593612926,-1.63
"2760","CVNWR131 I-3",2017,"3/25/2017",0,"3/25/2017",0,13.8,3.9,2.36,"CVN",39.09480556,-79.37011111,13,39.102593612926,0.16
"2761","CVNWR131 I-3",2018,"4/12/2018",0,"4/12/2018",0,12,28,2.9,"CVN",39.09480556,-79.37011111,13,39.102593612926,1.69
"2762","CVNWR131 I-4",2004,"3/29/2004",21,"3/29/2004",0,29,50,2,"CVN",39.09558333,-79.37002778,11,39.102593612926,3.49
"2763","CVNWR131 I-4",2008,"3/26/2008",1,"3/26/2008",0,5,12.2,1.9,"CVN",39.09558333,-79.37002778,11,39.102593612926,1.54
"2764","CVNWR131 I-4",2009,"3/27/2009",0,"4/13/2009",1,11,30.7,3,"CVN",39.09558333,-79.37002778,11,39.102593612926,-1.44
"2765","CVNWR131 I-4",2010,"4/6/2010",0,"4/6/2010",0,4,1.9,0.7,"CVN",39.09558333,-79.37002778,11,39.102593612926,-0.67
"2766","CVNWR131 I-4",2011,"3/22/2011",0,"4/15/2011",3,31,50.5,3,"CVN",39.09558333,-79.37002778,11,39.102593612926,0.93
"2767","CVNWR131 I-4",2013,"4/16/2013",0,"4/16/2013",0,10,28.2,3.1,"CVN",39.09558333,-79.37002778,11,39.102593612926,-0.54
"2768","CVNWR131 I-4",2014,"4/10/2014",0,"4/10/2014",0,1,1,0.3,"CVN",39.09558333,-79.37002778,11,39.102593612926,-0.3
"2769","CVNWR131 I-4",2015,"4/11/2015",0,"4/11/2015",3,23.5,23.1,2.8,"CVN",39.09558333,-79.37002778,11,39.102593612926,0.83
"2770","CVNWR131 I-4",2016,"3/17/2016",0,"3/17/2016",0,8,22,3,"CVN",39.09558333,-79.37002778,11,39.102593612926,-1.63
"2771","CVNWR131 I-4",2017,"3/25/2017",0,"3/25/2017",0,29.4,27.68,2.88,"CVN",39.09558333,-79.37002778,11,39.102593612926,0.16
"2772","CVNWR131 I-4",2018,"4/26/2018",0,"4/26/2018",0,29,54.5,2.4,"CVN",39.09558333,-79.37002778,11,39.102593612926,1.69
"2773","CVNWR149 I-6",2005,"4/9/2005",4,"4/9/2005",0,16,16,9,"CVN",39.08611111,-79.37566667,12,39.102593612926,0.31
"2774","CVNWR149 I-6",2007,"4/3/2007",0,"4/3/2007",0,33,8.2,3.3,"CVN",39.08611111,-79.37566667,12,39.102593612926,-0.88
"2775","CVNWR149 I-6",2008,"3/24/2008",0,"3/24/2008",0,17,5.5,2.4,"CVN",39.08611111,-79.37566667,12,39.102593612926,1.54
"2776","CVNWR149 I-6",2009,"3/27/2009",0,"3/27/2009",0,10,6,2.8,"CVN",39.08611111,-79.37566667,12,39.102593612926,-1.44
"2777","CVNWR149 I-6",2011,"3/22/2011",0,"3/22/2011",0,29,6.8,2.75,"CVN",39.08611111,-79.37566667,12,39.102593612926,0.93
"2778","CVNWR149 I-6",2012,"4/2/2012",0,"4/2/2012",2,24,6.3,2.4,"CVN",39.08611111,-79.37566667,12,39.102593612926,-0.78
"2779","CVNWR149 I-6",2013,"4/16/2013",0,"4/16/2013",0,20,6.4,2.8,"CVN",39.08611111,-79.37566667,12,39.102593612926,-0.54
"2780","CVNWR149 I-6",2014,"4/10/2014",0,"4/10/2014",0,7,2,0.76,"CVN",39.08611111,-79.37566667,12,39.102593612926,-0.3
"2781","CVNWR149 I-6",2015,"4/11/2015",0,"4/11/2015",0,15,5,2,"CVN",39.08611111,-79.37566667,12,39.102593612926,0.83
